"category","region","sex_group","row_id","relation","quintile","percentage","area_type","province"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","total",4.73195498202411,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","q1",5.59279858595716,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","q2",4.31176800557054,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","q3",4.61849726055704,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","q4",5.0038227358309,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Male",11,"Other","q5",4.56711863018188,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","total",6.08138270786191,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","q1",3.79512778824992,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","q2",5.76991064065027,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","q3",5.49685451074051,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","q4",6.86558798093995,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Male",12,"Other","q5",6.56555945846305,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","total",30.8022077134303,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","q1",37.4014735686967,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","q2",36.1843345602899,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","q3",34.9220196081138,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","q4",31.370516523298,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Male",13,"Other","q5",23.9397760322792,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","total",0.545051381986971,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","q1",0.199280020570841,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","q2",0.0379677741617532,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","q3",0.565835268791474,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","q4",0.344046224781073,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Male",14,"Other","q5",0.990624487956743,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","total",NA,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","q1",NA,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","q2",NA,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","q3",NA,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","q4",NA,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",4,"Head","q5",NA,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","total",1.32890342778613,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","q1",0.857649882030289,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","q2",0.789633660273468,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","q3",0.918292514025842,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","q4",0.838909251720435,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",5,"Head","q5",2.40880429783823,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","total",0.0567726650535587,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","q1",0,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","q2",0,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","q3",0,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","q4",0.0507623777629752,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",6,"Head","q5",0.151413952223623,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","total",4.88283586740489,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","q1",6.76137853152917,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","q2",3.56294321300018,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","q3",3.9894468448382,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","q4",4.73043293214799,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",7,"Head","q5",5.6341146481483,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","total",2.31971835663151,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","q1",0.853011756639578,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","q2",0.426962126878005,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","q3",0.475550419242707,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","q4",3.09395584116474,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",8,"Other","q5",4.63291032029474,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","total",0.295076836434222,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","q1",0,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","q2",0.031367587949143,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","q3",0.0252022423184247,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","q4",0.389695458983888,"Urban","Pakistan"
"Employer","PAKISTAN URBAN","Female",10,"Other","q5",0.668063914815907,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","total",10.1315551843497,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","q1",6.14934763758092,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","q2",9.60716632728319,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","q3",11.6885048258888,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","q4",13.4779654704996,"Urban","Pakistan"
"Self Employed","PAKISTAN URBAN","Female",11,"Other","q5",8.63720756415962,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","total",9.55875629651162,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","q1",12.8119139325254,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","q2",12.4609687399951,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","q3",13.5421183960476,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","q4",10.0068385124628,"Urban","Pakistan"
"Contributing Family Worker","PAKISTAN URBAN","Female",12,"Other","q5",3.78943505062115,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","total",66.8882756713208,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","q1",70.8836637157434,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","q2",71.3381905568006,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","q3",66.5527646405729,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","q4",63.9938464471323,"Urban","Pakistan"
"Employee","PAKISTAN URBAN","Female",13,"Other","q5",65.0253830111762,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","total",4.53810569450756,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","q1",1.68343785920265,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","q2",1.78263816968828,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","q3",2.80812011706555,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","q4",3.41748287323925,"Urban","Pakistan"
"Not Economically Active","PAKISTAN URBAN","Female",14,"Other","q5",9.05259294535799,"Urban","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","total",0.486230427455867,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","q1",0.256964352378134,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","q2",0.37705737162688,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","q3",0.409886488498527,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","q4",0.520137032085562,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",4,"Head","q5",1.14380382482674,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","total",17.7481279995607,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","q1",10.6656616296373,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","q2",15.9978009953027,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","q3",18.3896059041013,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","q4",21.9605199694194,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",5,"Head","q5",26.9184513408904,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","total",0.361921269139756,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","q1",0.202318402349161,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","q2",0.370376295164312,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","q3",0.458618320036936,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","q4",0.441346584905056,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",6,"Head","q5",0.392377364980967,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","total",24.4238410553526,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","q1",28.5106474161751,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","q2",26.0028123254255,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","q3",23.8394509286003,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","q4",21.577387504403,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",7,"Head","q5",19.0989274656248,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","total",2.09177731681492,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","q1",0.403958703068247,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","q2",1.14295548447894,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","q3",1.9338607153211,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","q4",2.84641278939447,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",8,"Other","q5",5.90098192365569,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","total",0.174847858457535,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","q1",0.114563010062395,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","q2",0.0960443949689299,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","q3",0.139205043683048,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","q4",0.275997970636268,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Both Sexes",10,"Other","q5",0.328142602161939,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","total",6.61877049496136,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","q1",4.89777437099519,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","q2",5.76955388497278,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","q3",7.59158497346089,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","q4",7.64797694050402,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Both Sexes",11,"Other","q5",8.30430769950586,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","total",17.5350586733681,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","q1",16.4983844454697,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","q2",18.107860594896,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","q3",17.8089399031493,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","q4",18.9667706698902,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Both Sexes",12,"Other","q5",16.2323502674334,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","total",29.9116127412624,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","q1",38.231044414843,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","q2",31.8610185536316,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","q3",28.7883210927741,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","q4",24.9688790867463,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Both Sexes",13,"Other","q5",19.8453126745286,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","total",0.647814455631388,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","q1",0.218683255021636,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","q2",0.274530555051077,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","q3",0.640537815095974,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","q4",0.794583960421403,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Both Sexes",14,"Other","q5",1.83536131106792,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","total",0.630670394763422,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","q1",0.358204433008297,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","q2",0.498320553473942,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","q3",0.520650785778208,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","q4",0.645297350747346,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",4,"Head","q5",1.39311884209888,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","total",22.5014112952794,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","q1",14.53724438816,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","q2",20.7205895114322,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","q3",22.9231401122737,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","q4",26.5620640328392,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",5,"Head","q5",31.9207374211369,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","total",0.171992368407213,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","q1",0.106272818659652,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","q2",0.252759880324581,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","q3",0.162032968914248,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","q4",0.119723662578837,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",6,"Head","q5",0.24096854546819,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","total",30.7339874061536,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","q1",38.6423949900533,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","q2",33.5875487155564,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","q3",29.3426007761955,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","q4",25.8183341232147,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",7,"Head","q5",22.3207423974213,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","total",2.51762472872941,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","q1",0.532624444563198,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","q2",1.47301858749621,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","q3",2.25509260173518,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","q4",3.29029799165302,"Rural","Pakistan"
"Not Economically Active","PAKISTAN RURAL","Male",8,"Other","q5",6.56650824156971,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","total",0.186803202219996,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","q1",0.14594867647993,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","q2",0.12693266240223,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","q3",0.155185104730411,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","q4",0.19788932536686,"Rural","Pakistan"
"Employer","PAKISTAN RURAL","Male",10,"Other","q5",0.369127934252046,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","total",6.9014680295131,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","q1",5.08594587345872,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","q2",5.97185980532018,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","q3",7.81365455593945,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","q4",8.01059154817671,"Rural","Pakistan"
"Self Employed","PAKISTAN RURAL","Male",11,"Other","q5",8.41935148580214,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","total",11.1041654979575,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","q1",9.76140794343947,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","q2",10.0321435618637,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","q3",11.2060608996758,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","q4",13.0276880561564,"Rural","Pakistan"
"Contributing Family Worker","PAKISTAN RURAL","Male",12,"Other","q5",12.1675771795624,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",13,"Other","total",24.8364602416366,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",13,"Other","q1",30.6195281849833,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",13,"Other","q2",27.1318911336167,"Rural","Pakistan"
"Employee","PAKISTAN RURAL","Male",13,"Other","q3",25.1748514034783,"Rural","Pakistan"
